          (   6,    5) (   6,    8) (   6,    7) (   6,    7) (   6,    5) (   6,    6) (   6,    7) (   6,    6) (   6,    4) (   6,    4)
          (   6,    5) (   6,    6) (   6,    6) (   6,    7) (   6,    4) (   6,    8) (   6,    5) (   6,    7) (   6,    6) (   6,    6)
          (   6,    5) (   6,    6) (   6,    4) (   6,    5) (   6,    5) (   6,    4) (   6,    6) (   6,    2) (   6,    4) (   6,    5)
          (   6,    3) (   6,    6) (   6,    4) (   6,    7) (   6,    6) (   6,    4) (   6,    7) (   6,    6) (   6,    5) (   6,    6)
          (   6,    7) (   6,    7) (   6,    5) (   6,    5) (   6,    4) (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    7)
          (   6,    8) (   6,    7) (   6,    8) (   6,    7) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    6)
          (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    8) (   6,    7) (   6,    5) (   6,    6) (   6,    6) (   6,    6)
          (   6,    5) (   6,    7) (   6,    7) (   6,    4) (   6,    7) (   6,    7) (   6,    8) (   6,    6) (   6,    5) (   6,    3)
          (   6,    6) (   6,    6) (   6,    7) (   6,    4) (   6,    6) (   6,    7) (   6,    7) (   6,    6) (   6,    7) (   6,    8)
          (   6,    6) (   6,    8) (   6,    5) (   6,    6) (   6,    6) (   6,    5) (   6,    5) (   6,    5) (   6,    5) (   6,    7)
          (   6,    6) (   6,    8) (   6,    6) (   6,    6) (   6,    6) (   6,    8) (   6,    6) (   6,    8) (   6,    6) (   6,    4)
          (   6,    7) (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    5) (   6,    6) (   6,    6)
          (   6,    7) (   6,    8) (   6,    4) (   6,    5) (   6,    7) (   6,    8) (   6,    7) (   6,    7) (   6,    6) (   6,    6)
          (   6,    8) (   6,    8) (   6,    6) (   6,    8) (   6,    7) (   6,    5) (   6,    4) (   6,    5) (   6,    7) (   6,    7)
          (   6,    6) (   6,    7) (   6,    6) (   6,    6) (   6,    5) (   6,    5) (   6,    6) (   6,    8) (   6,    6) (   6,    5)
          (   6,    6) (   6,    6) (   6,    5) (   6,    7) (   6,    7) (   6,    4) (   6,    6) (   6,    5) (   6,    4) (   6,    5)
          (   6,    4) (   6,    6) (   6,    5) (   6,    7) (   6,    8) (   6,    8) (   6,    7) (   6,    7) (   6,    7) (   6,    6)
          (   6,    6) (   6,    7) (   6,    5) (   6,    4) (   6,    4) (   6,    6) (   6,    7) (   6,    5) (   6,    7) (   6,    7)
          (   6,    7) (   6,    4) (   6,    6) (   6,    7) (   6,    6) (   6,    5) (   6,    8) (   6,    6) (   6,    7) (   6,    7)
          (   6,    7) (   6,    6) (   6,    7) (   6,    8) (   6,    7) (   6,    5) (   6,    7) (   6,    8) (   6,    6) (   6,    6)
          (   6,    5) (   6,    6) (   6,    2) (   6,    7) (   6,    6) (   6,    8) (   6,    6) (   6,    5) (   6,    6) (   6,    7)
          (   6,    7) (   6,    6) (   6,    4) (   6,    5) (   6,    7) (   6,    6) (   6,    8) (   6,    7) (   6,    5) (   6,    7)
          (   6,    6) (   6,    6) (   6,    7) (   6,    8) (   6,    7) (   6,    4) (   6,    5) (   6,    7) (   6,    6) (   6,    5)
          (   6,    7) (   6,    6) (   6,    5) (   6,    7) (   6,    7) (   6,    7) (   6,    4) (   6,    7) (   6,    7) (   6,    8)
          (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    7) (   6,    7) (   6,    6) (   6,    8) (   6,    6) (   6,    7)
          (   6,    6) (   6,    5) (   6,    5) (   6,    5) (   6,    7) (   6,    4) (   6,    4) (   6,    6) (   6,    8) (   6,    7)
          (   6,    7) (   6,    5) (   6,    6) (   6,    6) (   6,    7) (   6,    8) (   6,    7) (   6,    4) (   6,    4) (   6,    7)
          (   6,    8) (   6,    7) (   6,    8) (   6,    7) (   6,    6) (   6,    4) (   6,    6) (   6,    7) (   6,    7) (   6,    7)
          (   6,    6) (   6,    7) (   6,    5) (   6,    5) (   6,    4) (   6,    6) (   6,    7) (   6,    6) (   6,    6) (   6,    6)
          (   6,    5) (   6,    8) (   6,    6) (   6,    4) (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    6) (   6,    5)
          (   6,    5) (   6,    4) (   6,    6) (   6,    5) (   6,    5) (   6,    5) (   6,    6) (   6,    6) (   6,    5) (   6,    6)
          (   6,    8) (   6,    6) (   6,    5) (   6,    7) (   6,    3) (   6,    8) (   6,    6) (   6,    4) (   6,    5) (   6,    4)
          (   6,    6) (   6,    7) (   6,    7) (   6,    5) (   6,    6) (   6,    7) (   6,    5) (   6,    5) (   6,    3) (   6,    5)
          (   6,    5) (   6,    6) (   6,    7) (   6,    8) (   6,    6) (   6,    8) (   6,    6) (   6,    7) (   6,    6) (   6,    8)
          (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    3) (   6,    4) (   6,    6) (   6,    7) (   6,    6) (   6,    5)
          (   6,    7) (   6,    4) (   6,    7) (   6,    3) (   6,    6) (   6,    7) (   6,    4) (   6,    8) (   6,    7) (   6,    7)
          (   6,    7) (   6,    6) (   6,    7) (   6,    5) (   6,    4) (   6,    6) (   6,    7) (   6,    8) (   6,    6) (   6,    7)
          (   6,    5) (   6,    4) (   6,    6) (   6,    4) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    7) (   6,    6)
          (   6,    8) (   6,    5) (   6,    6) (   6,    7) (   6,    8) (   6,    8) (   6,    6) (   6,    6) (   6,    7) (   6,    7)
          (   6,    5) (   6,    6) (   6,    6) (   6,    4) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    5) (   6,    5)
          (   6,    5) (   6,    5) (   6,    4) (   6,    7) (   6,    8) (   6,    6) (   6,    5) (   6,    6) (   6,    8) (   6,    6)
          (   6,    6) (   6,    5) (   6,    6) (   6,    8) (   6,    5) (   6,    6) (   6,    8) (   6,    7) (   6,    7) (   6,    5)
          (   6,    4) (   6,    4) (   6,    7) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    8) (   6,    5) (   6,    6)
          (   6,    6) (   6,    4) (   6,    7) (   6,    4) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    7)
          (   6,    7) (   6,    7) (   6,    6) (   6,    8) (   6,    6) (   6,    5) (   6,    8) (   6,    7) (   6,    7) (   6,    8)
          (   6,    6) (   6,    6) (   6,    6) (   6,    4) (   6,    6) (   6,    7) (   6,    4) (   6,    6) (   6,    7) (   6,    8)
          (   6,    8) (   6,    5) (   6,    6) (   6,    5) (   6,    7) (   6,    8) (   6,    5) (   6,    6) (   6,    5) (   6,    5)
          (   6,    6) (   6,    5) (   6,    5) (   6,    4) (   6,    7) (   6,    4) (   6,    7) (   6,    5) (   6,    5) (   6,    7)
          (   6,    7) (   6,    6) (   6,    6) (   6,    7) (   6,    7) (   6,    7) (   6,    4) (   6,    7) (   6,    6) (   6,    7)
          (   6,    5) (   6,    5) (   6,    6) (   6,    7) (   6,    7) (   6,    4) (   6,    7) (   6,    7) (   6,    6) (   6,    6)
          (   6,    7) (   6,    5) (   6,    8) (   6,    6) (   6,    6) (   6,    5) (   6,    3) (   6,    7) (   6,    6) (   6,    6)
         
node   9 sent_total   4177  recv_total   4252

node  10  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   6,    2) (   6,    4) (   6,    6) (   6,    6) (   6,    8) (   6,    9)
          (   6,    5) (   6,    7) (   6,    3) (   6,    5) (   6,    5) (   6,    4) (   6,    7) (   6,    6) (   6,    7) (   6,    9)
          (   6,    6) (   6,    2) (   6,    5) (   6,    6) (   6,    7) (   6,    5) (   6,    5) (   6,    6) (   6,    5) (   6,    5)
          (   6,    4) (   6,    6) (   6,    8) (   6,    4) (   6,    5) (   6,    7) (   6,    5) (   6,    8) (   6,    6) (   6,    9)
          (   6,    9) (   6,    6) (   6,    7) (   6,    4) (   6,    7) (   6,    5) (   6,    6) (   6,    5) (   6,    6) (   6,    4)
          (   6,    1) (   6,    6) (   6,    6) (   6,    8) (   6,    7) (   6,    5) (   6,    5) (   6,    9) (   6,    7) (   6,    7)
          (   6,    6) (   6,    5) (   6,    5) (   6,    8) (   6,    4) (   6,    5) (   6,    4) (   6,    7) (   6,    6) (   6,    5)
          (   6,    6) (   6,    9) (   6,    5) (   6,    8) (   6,    6) (   6,    5) (   6,    7) (   6,    5) (   6,    4) (   6,    6)
          (   6,    6) (   6,    6) (   6,    3) (   6,    8) (   6,    7) (   6,    6) (   6,    7) (   6,    3) (   6,    2) (   6,    6)
          (   6,    7) (   6,    8) (   6,    6) (   6,    8) (   6,    8) (   6,    6) (   6,    6) (   6,    1) (   6,    4) (   6,    6)
          (   6,    7) (   6,    8) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    4)
          (   6,    7) (   6,    3) (   6,    7) (   6,    7) (   6,    4) (   6,    6) (   6,    6) (   6,    4) (   6,    6) (   6,    8)
          (   6,    7) (   6,    4) (   6,    7) (   6,    4) (   6,    4) (   6,    5) (   6,    6) (   6,    7) (   6,    4) (   6,    6)
          (   6,    6) (   6,    7) (   6,    5) (   6,    5) (   6,    8) (   6,    5) (   6,    7) (   6,    7) (   6,    7) (   6,    4)
          (   6,    7) (   6,    7) (   6,    5) (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    5) (   6,    6) (   6,    5)
          (   6,    8) (   6,    6) (   6,    8) (   6,    7) (   6,    5) (   6,    4) (   6,    5) (   6,    7) (   6,    8) (   6,    6)
          (   6,    6) (   6,    3) (   6,    4) (   6,    5) (   6,    8) (   6,    4) (   6,    7) (   6,    7) (   6,    8) (   6,    4)
          (   6,    7) (   6,    8) (   6,    6) (   6,    7) (   6,    7) (   6,    3) (   6,    6) (   6,    4) (   6,    7) (   6,    7)
          (   6,    4) (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    7) (   6,    4) (   6,    6) (   6,    6) (   6,    7)
          (   6,    4) (   6,    4) (   6,    6) (   6,    5) (   6,    5) (   6,    7) (   6,    7) (   6,    5) (   6,    7) (   6,    6)
          (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    4) (   6,    5) (   6,    5) (   6,    7) (   6,    6)
          (   6,    7) (   6,    7) (   6,    5) (   6,    6) (   6,    7) (   6,    7) (   6,    6) (   6,    8) (   6,    7) (   6,    6)
          (   6,    6) (   6,    7) (   6,    5) (   6,    6) (   6,    3) (   6,    8) (   6,    8) (   6,    7) (   6,    6) (   6,    5)
          (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    8) (   6,    7) (   6,    7)
          (   6,    7) (   6,    5) (   6,    5) (   6,    7) (   6,    7) (   6,    4) (   6,    5) (   6,    7) (   6,    4) (   6,    6)
          (   6,    7) (   6,    7) (   6,    6) (   6,    7) (   6,    5) (   6,    7) (   6,    4) (   6,    5) (   6,    6) (   6,    6)
          (   6,    5) (   6,    3) (   6,    6) (   6,    6) (   6,    3) (   6,    8) (   6,    5) (   6,    8) (   6,    6) (   6,    7)
          (   6,    6) (   6,    3) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    8) (   6,    5)
          (   6,    6) (   6,    6) (   6,    5) (   6,    7) (   6,    6) (   6,    5) (   6,    7) (   6,    7) (   6,    6) (   6,    8)
          (   6,    7) (   6,    6) (   6,    6) (   6,    7) (   6,    5) (   6,    5) (   6,    4) (   6,    4) (   6,    5) (   6,    5)
          (   6,    5) (   6,    6) (   6,    5) (   6,    7) (   6,    4) (   6,    7) (   6,    5) (   6,    6) (   6,    7) (   6,    3)
          (   6,    7) (   6,    6) (   6,    7) (   6,    8) (   6,    6) (   6,    7) (   6,    7) (   6,    6) (   6,    7) (   6,    6)
          (   6,    7) (   6,    6) (   6,    2) (   6,    5) (   6,    7) (   6,    5) (   6,    8) (   6,    7) (   6,    5) (   6,    7)
          (   6,    7) (   6,    5) (   6,    7) (   6,    7) (   6,    7) (   6,    8) (   6,    7) (   6,    7) (   6,    4) (   6,    5)
          (   6,    8) (   6,    6) (   6,    7) (   6,    8) (   6,    3) (   6,    6) (   6,    6) (   6,    6) (   6,    7) (   6,    3)
          (   6,    7) (   6,    4) (   6,    5) (   6,    6) (   6,    7) (   6,    5) (   6,    4) (   6,    4) (   6,    6) (   6,    7)
          (   6,    6) (   6,    8) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    3) (   6,    3) (   6,    6) (   6,    7)
          (   6,    3) (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    8) (   6,    7) (   6,    5) (   6,    7) (   6,    8)
          (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    3) (   6,    6) (   6,    7)
          (   6,    7) (   6,    7) (   6,    7) (   6,    5) (   6,    7) (   6,    6) (   6,    5) (   6,    5) (   6,    7) (   6,    7)
          (   6,    5) (   6,    5) (   6,    8) (   6,    3) (   6,    5) (   6,    5) (   6,    7) (   6,    7) (   6,    8) (   6,    3)
          (   6,    7) (   6,    8) (   6,    8) (   6,    5) (   6,    7) (   6,    5) (   6,    6) (   6,    6) (   6,    5) (   6,    6)
          (   6,    6) (   6,    6) (   6,    4) (   6,    5) (   6,    6) (   6,    6) (   6,    7) (   6,    4) (   6,    8) (   6,    6)
          (   6,    6) (   6,    7) (   6,    5) (   6,    4) (   6,    6) (   6,    5) (   6,    7) (   6,    5) (   6,    6) (   6,    7)
          (   6,    5) (   6,    5) (   6,    5) (   6,    8) (   6,    6) (   6,    5) (   6,    8) (   6,    7) (   6,    5) (   6,    4)
          (   6,    6) (   6,    5) (   6,    5) (   6,    7) (   6,    6) (   6,    3) (   6,    6) (   6,    7) (   6,    4) (   6,    4)
          (   6,    5) (   6,    4) (   6,    8) (   6,    5) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    7) (   6,    5)
          (   6,    4) (   6,    8) (   6,    6) (   6,    7) (   6,    4) (   6,    6) (   6,    6) (   6,    6) (   6,    8) (   6,    6)
          (   6,    6) (   6,    5) (   6,    7) (   6,    5) (   6,    5) (   6,    3) (   6,    6) (   6,    7) (   6,    5) (   6,    7)
          (   6,    6) (   6,    6) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    8) (   6,    7) (   6,    7) (   6,    5)
          (   6,    5) (   6,    7) (   6,    4) (   6,    7) (   6,    4) (   6,    3) (   6,    6) (   6,    6) (   6,    8) (   6,    7)
          (   6,    6) (   6,    5) (   6,    6) (   6,    5) (   6,    7) (   6,    6) (   6,    7) (   6,    4) (   6,    8) (   6,    7)
          (   6,    5) (   6,    6) (   6,    4) (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    4) (   6,    7)
          (   6,    5) (   6,    7) (   6,    6) (   6,    6) (   6,    8) (   6,    7) (   6,    7) (   6,    5) (   6,    8) (   6,    5)
          (   6,    8) (   6,    7) (   6,    6) (   6,    6) (   6,    8) (   6,    4) (   6,    8) (   6,    7) (   6,    6) (   6,    4)
          (   6,    7) (   6,    7) (   6,    7) (   6,    8) (   6,    5) (   6,    7) (   6,    5) (   6,    6) (   6,    6) (   6,    7)
          (   6,    6) (   6,    7) (   6,    5) (   6,    5) (   6,    6) (   6,    4) (   6,    6) (   6,    3) (   6,    6) (   6,    5)
          (   6,    8) (   6,    6) (   6,    6) (   6,    5) (   6,    4) (   6,    7) (   6,    5) (   6,    6) (   6,    5) (   6,    8)
          (   6,    5) (   6,    7) (   6,    6) (   6,    5) (   6,    5) (   6,    6) (   6,    5) (   6,    7) (   6,    5) (   6,    7)
          (   6,    7) (   6,    5) (   6,    8) (   6,    7) (   6,    5) (   6,    7) (   6,    7) (   6,    5) (   6,    6) (   6,    6)
          (   6,    6) (   6,    7) (   6,    7) (   6,    6) (   6,    4) (   6,    4) (   6,    5) (   6,    7) (   6,    7) (   6,    5)
          (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    8) (   6,    5) (   6,    5) (   6,    6)
          (   6,    8) (   6,    4) (   6,    5) (   6,    6) (   6,    5) (   6,    6) (   6,    5) (   6,    7) (   6,    6) (   6,    5)
          (   6,    7) (   6,    7) (   6,    4) (   6,    5) (   6,    8) (   6,    6) (   6,    6) (   6,    6) (   6,    4) (   6,    6)
          (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    7) (   6,    7) (   6,    5) (   6,    5)
          (   6,    6) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    4) (   6,    6) (   6,    6) (   6,    4) (   6,    7)
          (   6,    7) (   6,    7) (   6,    7) (   6,    8) (   6,    3) (   6,    5) (   6,    7) (   6,    7) (   6,    5) (   6,    6)
          (   6,    4) (   6,    6) (   6,    5) (   6,    8) (   6,    8) (   6,    5) (   6,    5) (   6,    7) (   6,    7) (   6,    6)
          (   6,    5) (   6,    7) (   6,    8) (   6,    5) (   6,    4) (   6,    6) (   6,    7) (   6,    7) (   6,    4) (   6,    5)
          (   6,    6) (   6,    6) (   6,    7) (   6,    5) (   6,    7) (   6,    8) (   6,    8) (   6,    5) (   6,    7) (   6,    7)
         
node  10 sent_total   4177  recv_total   4139

